user_id,user_type,num_tweets,num_followers,num_followings,about_me_length,user_name_length,num_annotations,num_http,tweet_avg_length,num_unique_words,dt_entropy,goss_0,goss_1,goss_2,goss_3,goss_4,loss_0,loss_1,loss_2,loss_3,loss_4,cluster
6301.0,0,861.0,3071.0,3269.0,132.0,8.0,0.07897799999999999,0.16376300000000002,2.904762,1229.0,1.171343436577487,0.0020767873901531408,0.003769164953798472,-0.0015057788905509866,-0.0010310263034622124,-0.002957472182536909,0.18822723618522727,0.6296267758023304,0.205140287727346,-0.474084421559573,-0.5489098781553303,0
10836.0,0,226.0,793.0,1949.0,134.0,9.0,0.261062,0.575221,7.955752,947.0,1.3709347226614998,0.003147727401688615,0.003106104562052182,-0.00312391152689628,-0.0006283618855006912,-0.0012842800770662035,0.3916029381533686,0.6418996617076408,-0.14229254603097186,-0.5384412118038325,-0.3527688420262049,0
10997.0,0,38674.0,9644.0,1119.0,158.0,12.0,0.0028699999999999997,0.00137,0.083131,1378.0,0.8964057074167613,0.0022146519057997657,-0.0026318517083969194,0.003500363796067325,-0.0020012297679106736,-0.0027015947893117226,0.13949393000156698,-0.2371855033161794,0.8160368946979601,-0.37255673003560935,-0.34578859134773826,0
633293.0,0,12718.0,6029.0,2174.0,121.0,11.0,0.007155,0.005032,0.178251,1266.0,0.9868414358578029,0.00032800459979673486,-0.0003658696548976875,0.003018220002651068,-0.0016766560897627267,-0.0029568432973016787,-0.022823385997920626,-0.002094826906028292,0.8244326552124143,-0.3904343985847521,-0.4090800437237132,0
717883.0,0,873.0,7029.0,7731.0,70.0,6.0,0.024055,0.158076,3.6987400000000004,718.0,1.1796185600186635,0.001056435764268556,0.003423100508613886,-0.0006729131925640094,-0.0020044355216755337,-0.0023770363617711555,0.060960746975818166,0.580723271516146,0.3735852783370414,-0.552869792471632,-0.4623995043573736,0
763068.0,0,686.0,130.0,120.0,35.0,6.0,0.158892,0.13411099999999998,3.56414,1425.0,1.096034996068446,-0.002896607070622108,-0.0034655232329574128,0.0019706747609495832,-2.212494959703223e-06,0.003236540098710957,-0.34938980215576243,-0.38378171038034,0.7222186170824035,-0.3177716389707123,0.32872453442441113,0
783705.0,0,23205.0,23977.0,1660.0,68.0,8.0,0.0072829999999999995,0.002715,0.07080399999999999,995.0,1.2079377736321506,0.0011683680403367811,4.9815237025626e-06,0.001380047431802119,-0.0019988709735306734,-0.0017331100661640386,0.072856356949095,0.052688210878053456,0.7621468343216935,-0.5361768818735104,-0.3515145202753317,0
788352.0,0,3528.0,969.0,1320.0,106.0,14.0,0.03288,0.018424,0.790249,1474.0,0.8986101020265891,-0.0019093534357385105,-0.0003464458307125469,0.004200660233597441,-0.0014291524155128276,-0.0028113360109430787,-0.19934077011496906,0.00010295636505857016,0.8609503832225532,-0.32393089305594863,-0.3377816764166941,0
810011.0,0,2749.0,10537.0,11239.0,59.0,13.0,0.003638,0.07057100000000001,0.6787920000000001,1073.0,0.8444145244659478,0.006893936142509565,0.004623590812828838,-0.005152639317257874,-0.001998080384067431,-0.0025228223759666013,0.5581988556075823,0.5365017962776725,-0.3676994953434921,-0.3870759945644204,-0.3399251619773425,0
815299.0,0,1830.0,3920.0,3779.0,120.0,10.0,0.045355,0.08415299999999999,1.4311479999999999,1609.0,1.0474986037938885,0.00017526167545434837,0.005832142448777557,-0.0016857346220102705,-0.0015723020308608994,-0.002957786921903786,-0.040718842020288096,0.7738268260754407,0.13861507509386206,-0.422272302569244,-0.4494507565797706,0
817045.0,0,2315.0,12933.0,12848.0,63.0,5.0,0.0008640000000000001,0.085529,0.511447,754.0,0.9492235132741452,0.011001977458147866,-0.0015461110128312072,-0.00474750700854536,-0.0020054623172510297,-0.00026208924851421834,0.8700960787709853,-0.12221561525882788,-0.2936070623662677,-0.3660771348039217,-0.08819626634196802,0
1091571.0,0,7819.0,5129.0,3697.0,101.0,13.0,0.015475,0.005883,0.294155,1135.0,1.0790982556700717,0.002555574279589224,-0.0019686332514950227,0.0023074696323086685,-0.0020000399982947987,-0.002097591472094141,0.20077991017965766,-0.2006205235568754,0.7804060338217291,-0.4439672879601565,-0.33659813248435505,0
1303381.0,0,2361.0,3367.0,2990.0,119.0,14.0,0.044473,0.013553999999999998,1.540449,1671.0,0.468152931381211,-0.002824045938295263,-0.0032390877769715148,0.0070263768598275616,-0.001507638173956275,-0.0028099089187563087,-0.19949700493223546,-0.2075617135983926,0.8936928235204973,-0.23972252961407906,-0.2469115753757904,0
1322691.0,0,893.0,17053.0,13117.0,22.0,9.0,0.05823099999999999,0.172452,2.222844,1216.0,1.1114075947687585,0.003098894573554916,0.00503880121969369,-0.0030963901677987216,-0.0017898502275522864,-0.0026140193712878928,0.2751112179489584,0.7169069083327828,-0.0971272141554216,-0.4634100185476178,-0.43148089357870173,0
1467621.0,0,20577.0,7445.0,4942.0,134.0,9.0,0.003256,0.00554,0.129076,1344.0,1.3042404110041037,-0.00111100530320642,-0.000598635221346457,0.0020750587122644547,0.0009506424628658699,-0.001655149060594267,-0.19970059840737148,-0.0364056907360995,0.870285242146832,-0.3047116381812107,-0.3294673148221504,0
1599001.0,0,488.0,1683.0,1591.0,89.0,7.0,0.018443,0.397541,5.1352459999999995,1647.0,1.299020479660186,-0.0017563710148117144,0.0011309178860733945,-0.0016976712115079685,0.01093621530829588,-0.0029579146338154123,-0.35728430341897865,0.27718181799624964,0.2046246950902685,0.5484327669676756,-0.6729549766352153,0
1907361.0,0,3033.0,4570.0,4995.0,73.0,6.0,0.042532,0.08308600000000001,0.768546,1139.0,1.0377250952195802,-0.0038072899008919033,0.004234060967844789,-0.00019068745297129306,-0.0019929552390555434,0.00013134261071790594,-0.4779550456396435,0.611030831315788,0.4072415272134197,-0.4779845893043817,-0.0623327235851825,0
2077351.0,0,1977.0,1370.0,1076.0,138.0,12.0,0.029337000000000002,0.051088,1.182094,1553.0,1.2480057270364324,0.00014517330119218853,0.0011614840558727278,0.0011719673517356704,-0.0006741591677857836,-0.0024409236353321578,-0.05295097552142743,0.2284270446354681,0.7308140745348736,-0.4420285144754874,-0.4642616291734274,0
2157321.0,0,1896.0,12272.0,10316.0,50.0,9.0,0.041667,0.018987,1.287447,1313.0,0.8658806386597631,-0.0008017914097464777,-0.0035814043481126327,0.00448361972891577,0.00275536794452537,-0.002956166496012464,-0.10744763123877704,-0.3089747825640703,0.8732121468478371,-0.1140233080597452,-0.3427664249852444,0
2243161.0,0,1309.0,8134.0,8266.0,115.0,8.0,0.0015279999999999998,0.14896900000000002,1.3384260000000001,1006.0,0.6230247385392932,0.002982155091577294,0.008450566518203738,-0.005293057553947884,-0.002004675718416177,-0.002958372031214138,0.18000379695048696,0.8033054332146622,-0.3277691744116085,-0.32777203614589273,-0.3277680196076481,0
2269491.0,0,1064.0,829.0,745.0,157.0,7.0,0.067669,0.050752,2.3345860000000003,1253.0,0.9726153918896416,-0.0036304881964671454,0.004388538726290953,-0.004105472952209474,-0.00199501409847264,0.004880043321622181,-0.41090576459363337,0.5658671091601122,-0.24416960374464464,-0.4283403783866854,0.5175486375648511,0
2695911.0,0,1146.0,3467.0,3452.0,146.0,8.0,0.018325,0.16753900000000002,3.251309,2093.0,0.8394963803159514,-0.00034252590975869404,0.008620561322693388,-0.0033899910872043104,-0.0020047963273114424,-0.0028865946486037425,-0.07222984068770555,0.8650277173449579,-0.1072609497497353,-0.3462718847161741,-0.3392650421913426,0
2884771.0,0,4068.0,1234960.0,62962.0,138.0,8.0,0.00885,0.044002,0.437561,1155.0,0.6000694702046075,-0.0022833975952792195,0.01073884513179699,-0.0037429326018779798,-0.002002912667662128,-0.002957496661936205,-0.18674175845999735,0.8859185766549679,-0.12558372216472238,-0.2867981873801553,-0.28679490865009283,0
3060631.0,0,6667.0,8372.0,9214.0,43.0,8.0,0.00345,0.028349,0.31198400000000004,1438.0,1.2400503845162387,0.0006800135286527492,-0.003356084708053988,-0.0007687594289060364,0.012838007790219288,-0.002634723473965743,0.01387289783467497,-0.4752619058440958,0.3634645090622117,0.6133347374920413,-0.5154102385448321,0
3076591.0,0,3551.0,17113.0,18059.0,114.0,11.0,0.005351,0.049845,0.6049,968.0,0.8518292293355428,0.004844535222203941,0.0061871780696862964,-0.005044168124274085,-0.0020037451268196667,-0.0025476817262248827,0.3714450709292365,0.6944425823158779,-0.3470555079698741,-0.3814468124810782,-0.33738533279416216,0
3291901.0,0,2072.0,5913.0,6071.0,105.0,8.0,0.039575,0.030405,1.2557909999999999,1198.0,1.079240247780517,0.0006179605034733593,-0.0008148952678023668,0.002722228534411317,-0.0020009597491155323,-0.0022043792034682087,0.0044940649952497115,-0.0566971034234717,0.8304633772049156,-0.4352346350516968,-0.3430257037249967,0
3908631.0,0,3523.0,1797.0,1998.0,155.0,10.0,0.019018,0.038036,0.382912,778.0,1.4756045262025017,0.003426949851377192,0.0010370629929496262,-0.0023335278764339933,0.0002777660513334601,-0.0009327050539574359,0.5879455895894622,0.3485681025191101,0.06634167115350723,-0.6144754689718971,-0.3883798942901828,0
4046051.0,0,2195.0,8951.0,9811.0,55.0,9.0,0.048292,0.052847000000000005,1.448292,1453.0,1.1251970136821277,0.0024686410340501157,-0.0005106674313483284,0.001522729869050749,-0.0009991827286097356,-0.002957454435102839,0.2135967043113028,-0.022467109915124187,0.7276076458180187,-0.4245854895092605,-0.4941517507049367,0
4567451.0,0,5667.0,620.0,1715.0,38.0,8.0,0.008294,0.028587,0.421387,1036.0,0.6812544973854657,-0.00381349928830464,-0.003874013698841437,-0.005264769383554758,0.021268742220430792,0.003108450427642434,-0.34148745654968643,-0.3355589534443104,-0.338078942709205,0.7733157510551791,0.2418096016480229,0
5169871.0,0,264.0,299.0,1060.0,37.0,11.0,0.246212,0.371212,7.678031,1112.0,1.334338841306294,0.0046858501891850965,-0.0005432214329379372,-0.0018450227611016426,0.0041716260226781635,-0.0029574129206262,0.6692926040176285,-0.03892457424652573,0.17889708862671586,-0.09554268272266776,-0.7137224356751506,0
5414782.0,0,1950.0,7060.0,7133.0,67.0,4.0,0.000513,0.10256400000000002,0.872308,996.0,0.6802069420291693,-0.00039097001113447646,0.01001455301911732,-0.004411787227420753,-0.0020018688765898874,-0.002911762174046907,-0.06678430973961237,0.8776767447917062,-0.20687453721282092,-0.3039458307348123,-0.30007206710446066,0
5439702.0,0,4901.0,15414.0,13746.0,105.0,6.0,0.033667,0.007345,0.758213,1704.0,0.8378692535453829,-0.0004485147748641805,-0.001122260451738937,0.004214091220450623,-0.0020032961879258198,-0.002957682497405554,-0.0818140808068064,-0.0758619129230688,0.8605455401601648,-0.3514370403592682,-0.3514325060710214,0
5609382.0,0,1670.0,7567.0,8172.0,130.0,6.0,0.036527,0.09221599999999999,2.290419,1990.0,1.0638687853665645,0.004776009168885633,-0.00018679688420525188,0.0002126973987189832,-0.0020036771128964176,-0.002957844538756567,0.4843100698299732,0.022629479030714345,0.5039585300017015,-0.5054542727037821,-0.5054438061586071,0
5693062.0,0,8103.0,17429.0,18933.0,121.0,8.0,0.00074,0.024312,0.38664699999999996,1618.0,1.2890494630568772,-0.0017184052435717779,4.294632330995882e-05,-0.0011614780183365912,0.011647009192329324,-0.0029569956773059488,-0.33930090843753724,0.07066972219818984,0.32390700085921,0.594229132679864,-0.6495049472997269,0
5732162.0,0,1151.0,22359.0,22318.0,99.0,14.0,0.011295,0.178975,3.112077,1471.0,1.0608875031169958,0.0018780646853064048,0.005023496210295182,-0.002017907377098613,-0.0018724597394136886,-0.002958776028510468,0.14305219247035275,0.7193579865553724,0.09033313041981687,-0.4718896847117157,-0.4808536247338265,0
5751742.0,0,12101.0,4472.0,4851.0,37.0,7.0,0.006528,0.009420999999999999,0.287745,1534.0,0.9751843399970124,-0.001999776365857299,0.005477826427147078,-7.660035783418266e-05,-0.0020040714726603233,-0.0027042588405865263,-0.24700753306371234,0.6836222935974209,0.3757745053610211,-0.42124786775872497,-0.3911413981360046,0
